session,speaker,filler,start,end,utt_idx,utt_start,utt_end,utt_n_words
4501,A,uh,96.787875,97.083,sw4501A-ms98-a-0025,92.80725,98.634125,16
4501,A,uh,97.75725,98.12025,sw4501A-ms98-a-0025,92.80725,98.634125,16
4501,A,uh,110.906,111.294375,sw4501A-ms98-a-0028,109.236,115.100375,11
4501,A,uh,112.041,112.53225,sw4501A-ms98-a-0028,109.236,115.100375,11
4501,A,uh,113.856,114.062125,sw4501A-ms98-a-0028,109.236,115.100375,11
4501,A,uh,125.0965,125.281625,sw4501A-ms98-a-0031,119.8665,125.872875,26
4501,A,uh,128.642875,128.89325,sw4501A-ms98-a-0032,125.872875,129.973375,9
4501,A,uh,151.85375,152.177625,sw4501A-ms98-a-0037,149.81425,154.418625,6
4501,A,uh,152.927375,153.437875,sw4501A-ms98-a-0037,149.81425,154.418625,6
4501,A,uh,156.437,156.808,sw4501A-ms98-a-0038,154.418625,159.046,13
4501,A,uh,187.261,187.421,sw4501A-ms98-a-0043,182.541,188.016125,23
4501,A,uh,197.466375,197.794125,sw4501A-ms98-a-0046,195.6485,202.33875,25
4501,A,uh,255.387125,255.737125,sw4501A-ms98-a-0056,249.647125,256.392875,21
4501,A,uh,261.60225,261.71375,sw4501A-ms98-a-0058,259.90225,265.13275,21
4501,A,uh,285.824,286.073125,sw4501A-ms98-a-0063,282.524,293.7835,50
4501,A,uh,293.394,293.58375,sw4501A-ms98-a-0063,282.524,293.7835,50
4502,A,um,48.2155,48.6655,sw4502A-ms98-a-0011,46.2755,48.794875,5
4502,A,uh,169.91875,170.04875,sw4502A-ms98-a-0038,166.84875,176.84925,31
4502,A,uh,193.339375,193.699375,sw4502A-ms98-a-0040,188.039375,194.1485,17
4502,A,uh,271.97425,272.40425,sw4502A-ms98-a-0059,262.14425,273.004875,40
4502,A,uh,288.1335,288.5035,sw4502A-ms98-a-0061,277.3535,289.005375,26
4502,B,um,22.4545,22.8645,sw4502B-ms98-a-0005,19.9645,26.646,12
4502,B,uh,23.2345,23.4745,sw4502B-ms98-a-0005,19.9645,26.646,12
4502,B,uh,29.876,30.046,sw4502B-ms98-a-0006,26.646,39.7985,37
4502,B,um,75.444375,75.844375,sw4502B-ms98-a-0009,72.334375,76.078,8
4502,B,uh,119.0195,119.2695,sw4502B-ms98-a-0016,115.9495,119.766125,11
4502,B,uh,227.032125,227.322125,sw4502B-ms98-a-0028,226.342125,232.7435,19
4502,B,um,250.84775,251.39775,sw4502B-ms98-a-0031,246.56775,251.588375,20
4503,A,uh,162.881625,163.15975,sw4503A-ms98-a-0030,156.069875,167.294,32
4503,A,um,290.866375,291.303375,sw4503A-ms98-a-0045,285.51975,296.27825,26
4503,B,uh,36.17,36.527375,sw4503B-ms98-a-0004,27.786625,36.8555,32
4503,B,uh,50.617125,50.822625,sw4503B-ms98-a-0006,42.327125,51.161,32
4512,B,uh,12.551375,12.908375,sw4512B-ms98-a-0003,4.128,13.20075,28
4512,B,uh,16.34025,16.866625,sw4512B-ms98-a-0004,13.20075,24.3615,27
4512,B,uh,39.9675,40.47375,sw4512B-ms98-a-0008,39.36125,51.539875,37
4512,B,uh,50.56125,50.906375,sw4512B-ms98-a-0008,39.36125,51.539875,37
4512,B,uh,58.524875,58.78975,sw4512B-ms98-a-0009,51.539875,64.80175,52
4512,B,uh,61.548125,61.844625,sw4512B-ms98-a-0009,51.539875,64.80175,52
4512,B,uh,109.03475,109.4075,sw4512B-ms98-a-0022,102.194625,113.151,32
4512,B,uh,113.556375,113.780625,sw4512B-ms98-a-0023,113.151,123.263375,35
4512,B,uh,161.005625,161.3335,sw4512B-ms98-a-0032,158.881,165.9935,17
4512,B,uh,165.2115,165.511625,sw4512B-ms98-a-0032,158.881,165.9935,17
4512,B,uh,170.19225,170.5785,sw4512B-ms98-a-0033,165.9935,178.772125,34
4512,B,uh,177.7435,178.091125,sw4512B-ms98-a-0033,165.9935,178.772125,34
4512,B,uh,185.420875,185.661125,sw4512B-ms98-a-0034,178.772125,186.172625,27
4512,B,uh,193.64425,193.9705,sw4512B-ms98-a-0036,190.811125,197.28925,17
4512,B,uh,227.91025,228.288375,sw4512B-ms98-a-0043,222.923125,228.711,18
4512,B,uh,240.53575,240.82725,sw4512B-ms98-a-0045,239.867625,248.402625,21
4512,B,uh,244.0665,244.38375,sw4512B-ms98-a-0045,239.867625,248.402625,21
4512,B,uh,249.190375,249.49375,sw4512B-ms98-a-0046,248.402625,250.4275,1
4512,B,uh,258.006125,258.502,sw4512B-ms98-a-0047,250.4275,259.002875,21
4512,B,uh,259.546,259.875375,sw4512B-ms98-a-0048,259.002875,265.66975,15
4512,B,uh,261.02225,261.46775,sw4512B-ms98-a-0048,259.002875,265.66975,15
4512,B,uh,281.11975,281.440625,sw4512B-ms98-a-0051,274.76675,285.363875,30
4512,B,um,284.32675,284.655625,sw4512B-ms98-a-0051,274.76675,285.363875,30
4512,B,um,290.1815,290.52425,sw4512B-ms98-a-0052,285.363875,291.0495,17
4519,A,uh,31.27775,31.88175,sw4519A-ms98-a-0006,29.408625,38.7205,17
4519,A,uh,33.72375,34.1615,sw4519A-ms98-a-0006,29.408625,38.7205,17
4519,A,uh,37.624,38.368625,sw4519A-ms98-a-0006,29.408625,38.7205,17
4519,A,um,51.599625,52.720375,sw4519A-ms98-a-0009,50.52775,63.581375,37
4519,A,um,80.825125,81.32075,sw4519A-ms98-a-0012,74.965125,84.399125,23
4519,A,um,92.26625,92.79625,sw4519A-ms98-a-0013,84.399125,93.25525,16
4519,A,um,94.2225,94.955375,sw4519A-ms98-a-0014,93.25525,104.642125,13
4519,A,um,109.442125,110.083875,sw4519A-ms98-a-0015,104.642125,117.394625,24
4519,A,uh,143.349375,143.919375,sw4519A-ms98-a-0019,134.819375,144.209875,29
4519,A,uh,147.281625,147.68875,sw4519A-ms98-a-0020,144.209875,157.18575,28
4519,A,uh,264.0395,264.358125,sw4519A-ms98-a-0037,256.7995,269.4205,32
4519,A,um,274.4055,275.4195,sw4519A-ms98-a-0038,269.4205,278.715625,24
4519,B,um,8.001125,8.841375,sw4519B-ms98-a-0003,2.995,9.325125,15
4519,B,uh,16.988875,17.335125,sw4519B-ms98-a-0004,9.325125,17.777875,27
4519,B,uh,18.232375,18.901375,sw4519B-ms98-a-0005,17.777875,22.983875,13
4519,B,uh,244.304375,244.61025,sw4519B-ms98-a-0037,239.024375,246.8105,26
4522,A,uh,32.368625,32.568625,sw4522A-ms98-a-0009,30.718625,32.7645,7
4522,A,uh,48.6935,49.1335,sw4522A-ms98-a-0011,38.6135,52.26,38
4522,A,uh,156.812875,157.072875,sw4522A-ms98-a-0027,153.782875,157.47125,9
4522,A,uh,157.83125,158.27125,sw4522A-ms98-a-0028,157.47125,158.90475,1
4522,A,uh,160.06475,160.12475,sw4522A-ms98-a-0029,158.90475,170.19425,31
4522,A,uh,174.140375,174.400375,sw4522A-ms98-a-0031,172.070375,181.965875,21
4522,A,uh,176.830375,176.910375,sw4522A-ms98-a-0031,172.070375,181.965875,21
4522,A,uh,248.693875,248.973875,sw4522A-ms98-a-0048,246.963875,249.5355,4
4522,B,uh,24.67375,24.78375,sw4522B-ms98-a-0010,23.49375,27.432625,14
4522,B,uh,113.439375,113.729375,sw4522B-ms98-a-0033,110.509375,121.740375,29
4523,A,uh,1.358875,1.537375,sw4523A-ms98-a-0002,0.468875,6.095625,11
4523,A,uh,4.078875,4.368375,sw4523A-ms98-a-0002,0.468875,6.095625,11
4523,A,uh,51.0055,51.198375,sw4523A-ms98-a-0006,43.7455,51.664875,25
4523,A,um,59.04525,59.549625,sw4523A-ms98-a-0008,55.142125,62.5895,17
4523,A,uh,156.437625,156.616875,sw4523A-ms98-a-0023,146.197625,157.004375,36
4523,A,um,162.612625,163.1185,sw4523A-ms98-a-0025,162.05675,163.6185,1
4523,A,uh,170.31225,170.716875,sw4523A-ms98-a-0026,163.6185,171.2195,22
4523,A,uh,174.353625,174.62825,sw4523A-ms98-a-0027,171.2195,175.0995,12
4523,A,um,187.224375,187.555375,sw4523A-ms98-a-0029,179.465375,190.3285,36
4523,B,um,11.037125,11.458125,sw4523B-ms98-a-0003,7.387125,16.88725,22
4523,B,um,16.143375,16.717125,sw4523B-ms98-a-0003,7.387125,16.88725,22
4523,B,um,31.891125,32.291125,sw4523B-ms98-a-0005,30.351125,39.50275,23
4523,B,uh,34.532625,34.865625,sw4523B-ms98-a-0005,30.351125,39.50275,23
4523,B,um,118.8915,119.30125,sw4523B-ms98-a-0011,115.080375,122.198375,23
4523,B,uh,221.953875,222.06575,sw4523B-ms98-a-0019,211.493875,222.349125,42
4523,B,um,231.07,231.45425,sw4523B-ms98-a-0021,226.9465,233.16,20
4523,B,um,233.49,234.09,sw4523B-ms98-a-0022,233.16,240.07075,17
4526,A,uh,73.067,73.4825,sw4526A-ms98-a-0004,71.817,74.527,3
4526,A,uh,86.27575,86.4975,sw4526A-ms98-a-0006,80.516125,86.795375,15
4526,A,uh,100.014875,100.44075,sw4526A-ms98-a-0011,99.3385,101.094375,2
4526,A,uh,107.20775,107.492125,sw4526A-ms98-a-0014,106.5605,119.2725,32
4526,A,uh,121.5825,121.806125,sw4526A-ms98-a-0015,119.2725,124.562,18
4526,A,uh,125.342,125.782,sw4526A-ms98-a-0016,124.562,126.537875,2
4526,A,uh,129.917875,130.215375,sw4526A-ms98-a-0017,126.537875,136.021875,28
4526,A,uh,136.731875,137.114125,sw4526A-ms98-a-0018,136.021875,144.929875,27
4526,A,uh,145.959875,146.316,sw4526A-ms98-a-0019,144.929875,154.60925,24
4526,A,uh,169.38375,169.656625,sw4526A-ms98-a-0022,168.636625,169.904125,2
4526,A,uh,236.9975,237.264125,sw4526A-ms98-a-0031,230.615875,237.622125,17
4526,A,uh,240.03125,240.27875,sw4526A-ms98-a-0033,239.227625,249.094125,28
4526,A,uh,245.127625,245.317625,sw4526A-ms98-a-0033,239.227625,249.094125,28
4526,A,uh,246.207625,246.547625,sw4526A-ms98-a-0033,239.227625,249.094125,28
4526,A,uh,259.73275,259.92275,sw4526A-ms98-a-0036,254.95275,260.101875,18
4526,A,uh,274.194875,274.432125,sw4526A-ms98-a-0041,272.874875,279.002375,13
4526,A,uh,274.816375,275.2175,sw4526A-ms98-a-0041,272.874875,279.002375,13
4526,A,uh,277.914875,278.224875,sw4526A-ms98-a-0041,272.874875,279.002375,13
4526,B,um,4.365,4.815,sw4526B-ms98-a-0003,3.195,11.416625,16
4526,B,um,10.337375,10.837125,sw4526B-ms98-a-0003,3.195,11.416625,16
4526,B,um,22.7005,23.186625,sw4526B-ms98-a-0004,11.416625,23.7375,31
4526,B,um,38.870875,39.374125,sw4526B-ms98-a-0007,38.500875,40.499125,1
4526,B,um,59.066375,59.475375,sw4526B-ms98-a-0009,46.331375,59.912875,40
4526,B,um,194.211125,194.80425,sw4526B-ms98-a-0017,189.887875,203.827375,42
4531,A,um,233.332875,233.791875,sw4531A-ms98-a-0044,228.66975,234.827375,18
4531,A,uh,242.65775,243.05725,sw4531A-ms98-a-0046,239.646125,249.9165,24
4531,B,uh,157.897625,158.316375,sw4531B-ms98-a-0046,153.059875,164.624125,33
4531,B,um,187.259375,187.602875,sw4531B-ms98-a-0052,182.639375,191.605625,22
4540,A,um,1.412,1.917875,sw4540A-ms98-a-0002,1.152,2.304125,1
4540,A,uh,10.7925,11.26525,sw4540A-ms98-a-0004,10.569875,22.395125,34
4540,A,uh,25.605125,26.109,sw4540A-ms98-a-0005,22.395125,37.140125,48
4540,A,uh,48.447625,48.707625,sw4540A-ms98-a-0007,44.667625,48.944625,11
4540,A,uh,238.346625,238.635625,sw4540A-ms98-a-0056,230.686625,243.848125,41
4540,B,uh,55.989125,56.2855,sw4540B-ms98-a-0019,55.309125,63.172,31
4540,B,uh,67.842,68.152,sw4540B-ms98-a-0020,63.172,68.4525,21
4540,B,uh,95.16,95.4285,sw4540B-ms98-a-0023,90.34,101.4255,35
4540,B,uh,205.083875,205.339875,sw4540B-ms98-a-0047,201.723875,205.831625,13
4540,B,uh,211.33325,211.78925,sw4540B-ms98-a-0048,205.831625,214.6195,31
4548,A,uh,0.685625,0.97,sw4548A-ms98-a-0001,0.0,1.368625,3
4548,A,uh,3.048625,3.197125,sw4548A-ms98-a-0002,1.368625,3.61525,8
4548,A,um,22.467375,22.880625,sw4548A-ms98-a-0005,21.467875,26.489625,7
4548,A,uh,103.25825,103.5585,sw4548A-ms98-a-0018,100.26825,103.888375,6
4548,A,uh,155.2295,155.568125,sw4548A-ms98-a-0032,152.8095,156.2855,7
4548,A,uh,177.71525,177.977,sw4548A-ms98-a-0035,174.85525,178.333875,10
4548,A,uh,181.333875,181.503875,sw4548A-ms98-a-0036,178.333875,181.849,9
4548,A,uh,182.14575,182.4045,sw4548A-ms98-a-0037,181.849,182.765,1
4548,A,uh,216.812875,216.99925,sw4548A-ms98-a-0048,211.108,217.460125,24
4548,A,um,219.580125,219.932625,sw4548A-ms98-a-0049,217.460125,220.492875,8
4548,A,uh,225.472875,225.612875,sw4548A-ms98-a-0050,220.492875,231.709125,33
4548,A,uh,234.179125,234.37675,sw4548A-ms98-a-0051,231.709125,244.280625,46
4548,A,uh,261.667875,262.065,sw4548A-ms98-a-0055,260.945,262.542125,1
4548,A,uh,266.8715,267.23575,sw4548A-ms98-a-0056,262.542125,267.533125,14
4548,A,uh,268.223125,268.503125,sw4548A-ms98-a-0057,267.533125,269.18275,2
4548,A,uh,269.66025,270.06675,sw4548A-ms98-a-0058,269.18275,270.594125,1
4548,A,uh,273.714125,273.994,sw4548A-ms98-a-0059,270.594125,283.269625,23
4548,A,um,274.964125,275.294125,sw4548A-ms98-a-0059,270.594125,283.269625,23
4548,A,um,278.82125,279.135,sw4548A-ms98-a-0059,270.594125,283.269625,23
4548,A,um,280.189625,280.562625,sw4548A-ms98-a-0059,270.594125,283.269625,23
4548,A,uh,282.724125,282.941625,sw4548A-ms98-a-0059,270.594125,283.269625,23
4548,A,uh,291.60325,291.82325,sw4548A-ms98-a-0062,290.20325,292.30275,5
4548,A,uh,293.04175,293.414375,sw4548A-ms98-a-0063,292.30275,296.988625,15
4548,B,uh,125.109625,125.412375,sw4548B-ms98-a-0019,120.193875,130.540875,34
4555,B,um,58.796,59.151875,sw4555B-ms98-a-0014,53.191,59.862125,15
4555,B,uh,66.599625,66.699,sw4555B-ms98-a-0015,59.862125,68.9115,31
4555,B,um,114.366875,114.811125,sw4555B-ms98-a-0022,110.42125,119.35675,26
4555,B,uh,127.99675,128.301625,sw4555B-ms98-a-0023,119.35675,132.627625,50
4555,B,uh,143.709375,144.00075,sw4555B-ms98-a-0026,136.179375,144.38025,25
4555,B,um,149.13025,149.61225,sw4555B-ms98-a-0027,144.38025,155.578,25
4555,B,um,154.7915,155.259375,sw4555B-ms98-a-0027,144.38025,155.578,25
4555,B,uh,269.486375,269.616375,sw4555B-ms98-a-0046,257.156375,271.4015,46
4555,B,um,288.250875,288.63525,sw4555B-ms98-a-0050,283.780875,295.498,34
4555,B,uh,289.8395,290.380875,sw4555B-ms98-a-0050,283.780875,295.498,34
4555,B,um,295.7935,296.113625,sw4555B-ms98-a-0051,295.498,296.426625,1
4559,A,um,1.630875,2.227,sw4559A-ms98-a-0002,0.09375,9.96275,22
4559,A,uh,89.696125,90.096125,sw4559A-ms98-a-0013,83.086125,95.894375,25
4559,A,um,100.85,101.634625,sw4559A-ms98-a-0014,95.894375,102.7695,12
4559,A,uh,101.88325,102.359,sw4559A-ms98-a-0014,95.894375,102.7695,12
4559,A,um,235.34525,235.699125,sw4559A-ms98-a-0036,231.83525,242.11975,34
4565,A,uh,4.832375,5.686,sw4565A-ms98-a-0002,0.042375,7.5005,15
4565,A,uh,6.34825,7.081375,sw4565A-ms98-a-0002,0.042375,7.5005,15
4565,A,uh,22.860125,23.555375,sw4565A-ms98-a-0005,21.04475,34.200875,38
4565,A,uh,34.808875,35.765375,sw4565A-ms98-a-0006,34.200875,40.570375,11
4565,A,um,66.108875,67.083875,sw4565A-ms98-a-0012,65.618875,68.05525,1
4565,A,uh,112.108375,112.526,sw4565A-ms98-a-0022,105.552,113.10825,22
4565,B,uh,102.407125,102.705375,sw4565B-ms98-a-0018,101.37075,106.267375,11
4570,A,uh,18.083,18.33025,sw4570A-ms98-a-0008,15.563,21.70275,16
4570,A,uh,109.456625,109.64825,sw4570A-ms98-a-0022,100.612875,110.021,24
4570,B,uh,237.972875,238.231875,sw4570B-ms98-a-0059,232.212875,242.627125,41
4572,A,uh,15.037625,15.324375,sw4572A-ms98-a-0004,11.787625,15.61425,23
4572,A,um,30.279625,30.609625,sw4572A-ms98-a-0009,29.779625,31.782125,4
4572,A,uh,60.7675,61.041875,sw4572A-ms98-a-0020,60.0075,61.3875,4
4572,A,um,146.754375,147.016375,sw4572A-ms98-a-0032,144.134375,147.41675,7
4572,A,uh,228.183625,228.429875,sw4572A-ms98-a-0050,225.783625,232.259125,17
4572,A,uh,261.8075,262.053875,sw4572A-ms98-a-0061,259.6875,265.009,18
4572,B,uh,53.38875,53.93575,sw4572B-ms98-a-0012,47.95575,55.6655,14
4572,B,um,65.9165,66.61225,sw4572B-ms98-a-0014,63.524125,67.0565,6
4572,B,um,102.442125,103.099875,sw4572B-ms98-a-0024,100.976375,103.376625,2
4572,B,uh,113.8155,114.608125,sw4572B-ms98-a-0026,105.008125,115.106,24
4572,B,uh,139.6395,139.857875,sw4572B-ms98-a-0032,128.585875,140.424375,35
4572,B,uh,179.524,179.8845,sw4572B-ms98-a-0035,173.451625,180.170875,13
4572,B,uh,198.295375,198.46075,sw4572B-ms98-a-0040,192.45975,198.974125,19
4576,A,um,0.89,1.32,sw4576A-ms98-a-0001,0.0,1.921375,3
4576,A,uh,5.311375,5.731375,sw4576A-ms98-a-0002,1.921375,12.116625,25
4576,A,um,56.42325,56.75325,sw4576A-ms98-a-0009,51.45325,57.135,13
4576,A,um,117.38975,117.87975,sw4576A-ms98-a-0021,113.52975,118.280125,13
4576,A,um,169.819875,170.359875,sw4576A-ms98-a-0027,164.469875,170.66675,15
4576,A,um,231.23125,231.63125,sw4576A-ms98-a-0043,226.03125,237.061375,25
4576,A,um,237.491375,238.001375,sw4576A-ms98-a-0044,237.061375,248.102625,26
4576,B,um,84.01375,84.33375,sw4576B-ms98-a-0019,82.00375,91.468625,25
4576,B,uh,108.4305,108.7905,sw4576B-ms98-a-0021,101.6005,109.1075,17
4588,A,uh,37.9645,38.1695,sw4588A-ms98-a-0013,35.15025,49.757875,37
4588,A,um,41.298875,41.681625,sw4588A-ms98-a-0013,35.15025,49.757875,37
4588,A,uh,45.11075,45.9075,sw4588A-ms98-a-0013,35.15025,49.757875,37
4588,A,uh,71.52775,71.809875,sw4588A-ms98-a-0019,68.11775,72.2825,9
4588,A,uh,72.7825,73.199125,sw4588A-ms98-a-0020,72.2825,73.681875,1
4588,A,uh,84.44,84.81225,sw4588A-ms98-a-0022,75.76975,87.62475,40
4588,A,uh,165.388625,165.576625,sw4588A-ms98-a-0041,163.728625,173.18025,31
4588,A,uh,168.938625,169.254,sw4588A-ms98-a-0041,163.728625,173.18025,31
4588,A,uh,172.778625,172.952375,sw4588A-ms98-a-0041,163.728625,173.18025,31
4588,A,uh,183.94675,184.246875,sw4588A-ms98-a-0043,183.47675,189.07175,19
4588,A,uh,251.823125,252.086125,sw4588A-ms98-a-0057,248.103125,252.5625,9
4588,A,uh,254.1725,254.33025,sw4588A-ms98-a-0058,252.5625,259.40125,13
4588,A,uh,266.379,266.86575,sw4588A-ms98-a-0060,263.714125,267.319875,6
4588,A,uh,285.101,285.55325,sw4588A-ms98-a-0065,282.617875,289.4005,14
4588,B,uh,3.31075,3.886625,sw4588B-ms98-a-0003,2.6405,11.661625,21
4588,B,uh,109.014,109.398125,sw4588B-ms98-a-0016,108.23675,111.11675,5
4588,B,uh,116.70125,117.49125,sw4588B-ms98-a-0018,116.21125,118.096625,1
4588,B,uh,204.47525,204.783375,sw4588B-ms98-a-0031,198.38525,209.007875,29
4590,A,uh,35.09425,35.403,sw4590A-ms98-a-0004,21.7975,35.83375,48
4590,A,um,162.152875,162.5065,sw4590A-ms98-a-0020,161.887125,172.49925,37
4590,A,uh,237.037,237.4605,sw4590A-ms98-a-0034,236.484375,247.42525,34
4590,B,uh,7.203875,7.478625,sw4590B-ms98-a-0003,4.453875,11.850375,31
4590,B,um,253.84325,254.1555,sw4590B-ms98-a-0044,252.99325,262.93925,35
4594,A,uh,88.75275,88.83275,sw4594A-ms98-a-0012,87.01275,91.223,13
4594,A,uh,120.11225,120.43225,sw4594A-ms98-a-0017,115.12225,125.625,33
4594,A,uh,124.90225,125.18225,sw4594A-ms98-a-0017,115.12225,125.625,33
4594,A,uh,128.295,128.465,sw4594A-ms98-a-0018,125.625,133.384,20
4594,A,um,276.0785,276.3485,sw4594A-ms98-a-0043,272.6485,283.11725,31
4594,B,um,2.748375,3.108375,sw4594B-ms98-a-0002,1.458375,3.699625,3
4594,B,um,7.909625,8.249625,sw4594B-ms98-a-0003,3.699625,16.014875,30
4594,B,um,11.969625,12.299625,sw4594B-ms98-a-0003,3.699625,16.014875,30
4594,B,um,20.884875,21.364875,sw4594B-ms98-a-0004,16.014875,21.92775,17
4594,B,um,28.41775,28.67775,sw4594B-ms98-a-0005,21.92775,29.103875,22
4595,A,um,45.16825,45.654,sw4595A-ms98-a-0010,34.497625,45.963375,38
4595,A,um,133.034625,133.482125,sw4595A-ms98-a-0031,129.862125,133.799,10
4595,B,um,3.907125,4.344625,sw4595B-ms98-a-0003,1.247125,13.703,36
4595,B,uh,171.9015,172.389875,sw4595B-ms98-a-0038,167.1615,181.290125,36
4603,A,um,4.791625,5.57025,sw4603A-ms98-a-0004,3.0005,6.116875,4
4603,A,uh,29.9375,30.215625,sw4603A-ms98-a-0009,24.9675,33.22,20
4603,A,um,38.026,38.3925,sw4603A-ms98-a-0010,33.22,43.10825,27
4603,A,um,52.72875,53.309875,sw4603A-ms98-a-0014,51.74925,53.616875,2
4603,A,um,61.178,62.115625,sw4603A-ms98-a-0016,55.314875,62.670125,10
4603,A,uh,64.4355,64.598875,sw4603A-ms98-a-0017,62.670125,68.35725,9
4603,B,uh,77.947375,78.28325,sw4603B-ms98-a-0015,75.151375,78.6875,10
4603,B,uh,79.8475,80.112125,sw4603B-ms98-a-0016,78.6875,83.855,13
4603,B,uh,135.121125,135.49875,sw4603B-ms98-a-0029,127.378875,141.0655,35
4603,B,uh,145.7925,146.2285,sw4603B-ms98-a-0031,145.3825,150.68625,11
4603,B,uh,150.945625,151.42,sw4603B-ms98-a-0032,150.68625,160.5265,36
4603,B,um,227.85175,228.08675,sw4603B-ms98-a-0042,227.408875,238.333375,43
4603,B,um,272.00775,272.413,sw4603B-ms98-a-0052,270.6275,276.907125,14
4603,B,um,294.491625,294.841,sw4603B-ms98-a-0055,287.35975,296.472625,27
4605,A,uh,69.018875,69.3485,sw4605A-ms98-a-0019,67.938875,74.429,15
4605,A,uh,184.22675,184.75675,sw4605A-ms98-a-0044,180.251,188.940625,24
4605,A,um,192.813625,193.209125,sw4605A-ms98-a-0046,192.233625,200.16025,21
4605,A,uh,218.539375,218.8295,sw4605A-ms98-a-0051,215.6495,223.47075,11
4605,B,uh,121.3305,121.688375,sw4605B-ms98-a-0034,120.3505,125.563125,13
4605,B,uh,171.565125,171.8105,sw4605B-ms98-a-0048,170.005125,173.494625,10
4605,B,uh,172.755125,172.980125,sw4605B-ms98-a-0048,170.005125,173.494625,10
4606,A,uh,59.343,59.64475,sw4606A-ms98-a-0019,53.761,63.948125,24
4606,B,uh,47.999,48.308875,sw4606B-ms98-a-0014,42.849,48.703875,14
4606,B,uh,48.853875,49.417875,sw4606B-ms98-a-0015,48.703875,54.583375,15
4606,B,uh,154.728125,155.228375,sw4606B-ms98-a-0030,151.74875,155.501625,12
4606,B,uh,164.172125,164.4605,sw4606B-ms98-a-0034,163.901875,175.3975,47
4606,B,uh,186.374625,186.70475,sw4606B-ms98-a-0036,184.100125,194.085375,30
4607,A,uh,2.095375,2.430625,sw4607A-ms98-a-0002,0.302,4.969625,15
4607,A,uh,4.422,4.672,sw4607A-ms98-a-0002,0.302,4.969625,15
4607,A,uh,35.3295,35.568625,sw4607A-ms98-a-0006,33.8095,36.9385,4
4607,A,uh,40.293875,40.533875,sw4607A-ms98-a-0008,39.313875,41.628,7
4607,A,uh,51.335375,51.654875,sw4607A-ms98-a-0010,42.752125,52.226,24
4607,A,uh,55.416,55.576,sw4607A-ms98-a-0011,52.226,60.923,27
4607,A,uh,66.66075,66.776125,sw4607A-ms98-a-0015,65.32075,68.894875,6
4607,A,uh,75.894125,76.193,sw4607A-ms98-a-0016,68.894875,80.478,34
4607,A,uh,147.512375,147.79725,sw4607A-ms98-a-0030,143.996,148.039875,6
4607,A,uh,151.98925,152.21425,sw4607A-ms98-a-0033,151.0145,160.447625,20
4607,A,uh,162.757625,163.067625,sw4607A-ms98-a-0034,160.447625,163.566625,5
4607,A,uh,173.38625,173.68625,sw4607A-ms98-a-0037,171.21625,174.065125,6
4607,A,uh,186.842875,187.072875,sw4607A-ms98-a-0039,185.582875,195.428875,21
4607,A,uh,192.499,192.706125,sw4607A-ms98-a-0039,185.582875,195.428875,21
4607,A,uh,198.1085,198.5205,sw4607A-ms98-a-0040,195.428875,203.374125,25
4607,A,uh,209.638625,209.87725,sw4607A-ms98-a-0041,203.374125,212.481625,23
4607,A,uh,210.687,211.022125,sw4607A-ms98-a-0041,203.374125,212.481625,23
4607,A,uh,214.771625,214.988,sw4607A-ms98-a-0042,212.481625,223.148,35
4607,A,uh,239.057,239.232125,sw4607A-ms98-a-0044,233.507,244.556125,39
4607,A,uh,248.156125,248.41675,sw4607A-ms98-a-0045,244.556125,254.703875,28
4607,A,uh,252.72175,252.903875,sw4607A-ms98-a-0045,244.556125,254.703875,28
4607,A,uh,263.043875,263.303875,sw4607A-ms98-a-0046,254.703875,264.9375,29
4607,A,uh,288.3055,288.4455,sw4607A-ms98-a-0050,284.9855,289.17775,10
4607,B,um,22.105625,22.765375,sw4607B-ms98-a-0004,21.995625,32.746875,22
4607,B,uh,270.88775,271.26725,sw4607B-ms98-a-0028,265.37725,280.206,47
4608,A,um,48.912,49.3325,sw4608A-ms98-a-0010,43.772,57.585375,47
4608,A,um,189.074875,189.75075,sw4608A-ms98-a-0041,184.294625,194.30725,38
4608,B,um,8.13425,8.568,sw4608B-ms98-a-0005,6.078,13.55575,20
4608,B,um,16.86025,17.272625,sw4608B-ms98-a-0006,13.55575,25.135875,36
4608,B,um,103.09925,103.472625,sw4608B-ms98-a-0025,95.5465,103.71475,26
4608,B,um,113.7025,114.135625,sw4608B-ms98-a-0027,113.3925,121.30575,25
4608,B,uh,178.11725,178.388125,sw4608B-ms98-a-0045,177.29325,178.867125,2
4608,B,um,243.58275,243.910875,sw4608B-ms98-a-0057,239.151875,251.98175,41
4611,A,uh,37.743,37.883375,sw4611A-ms98-a-0008,32.333,40.44225,25
4611,A,um,39.545375,40.023,sw4611A-ms98-a-0008,32.333,40.44225,25
4611,A,um,40.878875,41.535375,sw4611A-ms98-a-0009,40.44225,53.59925,25
4611,A,um,46.50225,46.961125,sw4611A-ms98-a-0009,40.44225,53.59925,25
4611,A,um,52.694375,53.1095,sw4611A-ms98-a-0009,40.44225,53.59925,25
4611,A,um,55.05025,55.69025,sw4611A-ms98-a-0011,54.55025,56.33075,1
4611,A,uh,58.043,58.441875,sw4611A-ms98-a-0012,56.33075,58.823875,7
4611,A,uh,238.60225,239.046875,sw4611A-ms98-a-0049,234.75175,239.48825,7
4611,A,um,242.74825,242.96825,sw4611A-ms98-a-0050,239.48825,243.701125,8
